danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name,lyrics,emotions_top3,metric_depression,metric_anxiety,metric_ocd,metric_insomnia
0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,audio_features,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/audio-analysis/1uKjQoh8JZj9ryuYRhpd7E,191973,4,Latin,Ahora Te Puedes Marchar,Luis Miguel,"Si t√∫ me hubieras dicho siempre la verdad
Si hubieras respondido cuando te llam√©
Si hubieras amado cuando te am√©
Ser√≠as en mis sue√±os la mejor mujer
Si no supiste amar, ahora te puedes marchar

Si t√∫ superas lo que yo sufr√≠ por ti
Teniendo que olvidarte sin saber por qu√©
Y ahora me llamas, me quieres ver
Me juras que has cambiado y pensas en volver
Si no supiste amar ahora te puedes marchar

Al√©jate de m√≠, no hay nada m√°s qu√© hablar
Contigo yo perd√≠, ya tengo con qui√©n ganar

Ya s√© que no hubo nadie
Que te diera lo que yo te di
Que nadie te ha cuidado como te cuid√©
Por eso comprendo que est√°s aqu√≠
Pero ha pasado el tiempo y yo tambi√©n cambi√©
Si no supiste amar, ahora te puedes marchar

Al√©jate de m√≠, no hay nada m√°s qu√© hablar
Contigo yo perd√≠, ya tengo con qui√©n ganar

Ya s√© que no hubo nadie
Que te diera lo que yo te di
Que nadie te ha cuidado como te cuid√©
Por eso comprendo que est√°s aqu√≠
Pero ha pasado el tiempo y yo tambi√©n cambi√©
Si no supiste amar, ahora te puedes marchar
Si no supiste amar, ahora te puedes marchar","Betrayed, Resentful, Empowered",0,1,0,0
0.531,0.834,2,-3.944,1,0.052,0.277,0.0,0.131,0.526,142.026,audio_features,1iRvhKiXRElIH2Uf4gd95P,spotify:track:1iRvhKiXRElIH2Uf4gd95P,https://api.spotify.com/v1/tracks/1iRvhKiXRElIH2Uf4gd95P,https://api.spotify.com/v1/audio-analysis/1iRvhKiXRElIH2Uf4gd95P,247640,4,Latin,Dueles,Jesse & Joy,"Cuando estabas junto a m√≠
Nuestra luz era celestial
¬øQu√© m√°s pod√≠a pedir?
Encontr√© la felicidad

Sin aviso, nuestro para√≠so nos dej√≥
y ahora tu recuerdo me hace sombra al coraz√≥n

Hoy se cumple un mes que ya no me ves
Te fuiste nada m√°s
Quisiste renunciar a quererme
Y como dueles

Mientras pienso en ti
Y en lo que perd√≠
Quisiera evitar
Haberme permitido amarte
Para perderte
Y me dueles
C√≥mo dueles

Los golpes en la piel
Dejan marca y despu√©s se van
Se van, se van, se van
Pero me rompiste en dos
Y no encuentro reparaci√≥n

Sin aviso, nuestro para√≠so nos dej√≥
Y ahora tu recuerdo me hace sombra al coraz√≥n

Hoy se cumple un mes que ya no me ves
Te fuiste nada m√°s
Quisiste renunciar a quererme
Y como dueles

Mientras pienso en ti
Y en lo que perd√≠
Quisiera evitar
Haberme permitido amarte
Para perderte
Y me dueles
C√≥mo dueles

Ve a ser libre y a ser feliz
Ya da lo mismo aqu√≠
Amigos o alguien que conoc√≠
S√© un extra√±o y al dolor dejemos ir

Hoy se cumple un mes que ya no me ves
Te fuiste nada m√°s,
Quisiste renunciar a quererme
Y me dueles, dueles, dueles

Mientras pienso en ti
Y en lo que perd√≠
Quisiera evitar
Haberme permitido amarte
Y no sabes cu√°nto dueles
Dueles
Dueles
Me dueles
C√≥mo dueles...","sad, hurt, longing",1,0,0,0
0.836,0.637,6,-4.803,1,0.0367,0.535,0.0,0.129,0.875,120.025,audio_features,3UI9I3e1g1y5T3SMfdgfGO,spotify:track:3UI9I3e1g1y5T3SMfdgfGO,https://api.spotify.com/v1/tracks/3UI9I3e1g1y5T3SMfdgfGO,https://api.spotify.com/v1/audio-analysis/3UI9I3e1g1y5T3SMfdgfGO,230280,4,Latin,Colgando en tus manos (con Marta S√°nchez),Carlos Baute,"Quizá no fue coincidencia encontrarme contigo
Tal vez esto lo hizo el destino
Quiero dormirme de nuevo en tu pecho
Y después me despierten tus besos
Tu sexto sentido sueña conmigo
Sé que pronto estaremos unidos
Esa sonrisa traviesa que vive conmigo
Sé que pronto estaré en tu camino
Sabes que estoy colgando en tus manos
Así que no me dejes caer
Sabes que estoy colgando en tus manos
Te envío poemas de mi puño y letra
Te envío canciones de 4 40
Te envío las fotos cenando en Marbella
Y cuando estuvimos por Venezuela
Y así me recuerdes y tengas presente
Que mi corazón está colgando en tus manos
Cuidado, cuidado
Que mi corazón está colgando en tus manos
No perderé la esperanza de hablar contigo
No me importa qué dice el destino
Quiero tener tu fragancia conmigo
Y beberme de ti lo prohibido
Sabes que estoy colgando en tus manos
Así que no me dejes caer
Sabes que estoy colgando en tus manos
Te envío poemas de mi puño y letra
Te envío canciones de 4 40
Te envío las fotos cenando en Marbella
Y cuando estuvimos por Venezuela
Y así, así me recuerdes y tengas presente
Que mi corazón esta colgando en tus manos
Cuidado, cuidado (cuidado, mucho cuidado)
Marta yo te digo, me tienes en tus manos
Cuidado, mucho cuidado
No importa qué diga el destino, quédate conmigo
Cuidado, mucho cuidado
Lo quiero todo, verte y tus labios, tu cariño no prohibido, ay
Te envío poemas de mi puño y letra
Te envío canciones de 4 40
Te envío las fotos cenando en Marbella
Y cuando estuvimos por Venezuela
Y así, así me recuerdes y tengas presente
Que mi corazón esta colgando en tus manos
Cuidado, cuidado
Que mi corazón está colgando en tus manos
Que mi corazón está colgando en tus manos
Que mi corazón está colgando en tus manos","longing, hopeful, passionate",0,0,0,0
0.332,0.592,1,-6.127,1,0.0371,0.0824,0.0,0.109,0.31,170.391,audio_features,5EhzE6HJaCcLFrf5rPqvpk,spotify:track:5EhzE6HJaCcLFrf5rPqvpk,https://api.spotify.com/v1/tracks/5EhzE6HJaCcLFrf5rPqvpk,https://api.spotify.com/v1/audio-analysis/5EhzE6HJaCcLFrf5rPqvpk,205160,3,Latin,Mientes,Camila,"Tu, llegaste a mi vida para ense√±arme
Tu, supiste encenderme y luego apagarme
Tu, te hiciste indispensable para mi

Con los ojos cerrados te segui
Si yo busque dolor lo consegui
No eres la persona que pense
Que crei y que perdii

Mientes me haces da√±o y luego te arrepientes
Ya no tiene caso que lo intentes
No me quedan ganas de sentir
Llegas cuando estoy a punto de olvidarte
Busca tu camino en otra parte
Mientras busco el tiempo que perdi
Hoy estoy mejor sin ti

Voy, de nuevo recordando lo que soy
Sabiendo lo que das y lo que doy
Y el camino que buscaste para ti
Y el tiempo es solo suyo y comprendi
Las cosas no son siempre porque si
no eres la persona que pense que crei, que perdi

Mientes me haces da√±o y luego te arrepientes
Ya no tiene caso que lo intentes
No me quedan ganas de sentir
Llegas cuando estoy a punto de olvidarte
Busca tu camino en otra parte
Mientras busco el tiempo que perdi
Hoy estoy mejor sin ti

Y hoy estoy mejor sin ti
Llegas cuando estoy a punto de olvidarte
Busca tu camino en otra parte
Mientras busco el tiempo que perdi
hoy estoy mejor sin ti
hoy estoy mejor sin ti
hoy estoy mejor sin ti","Sad, betrayed, relieved /n",1,0,0,0
0.739,0.745,7,-6.658,1,0.0267,0.21,0.0135,0.127,0.949,109.326,audio_features,1p7m9H4H8s0Y7SgRm7j3ED,spotify:track:1p7m9H4H8s0Y7SgRm7j3ED,https://api.spotify.com/v1/tracks/1p7m9H4H8s0Y7SgRm7j3ED,https://api.spotify.com/v1/audio-analysis/1p7m9H4H8s0Y7SgRm7j3ED,277653,4,Latin,Flaca,Andr√©s Calamaro,"Flaca 
No me claves
Tus pu√±ales
Por la espalda
Tan profundo
No me duelen
No me hacen mal

Lejos
En el centro
De la Tierra
Las ra√≠ces
Del amor
Donde estaban
Quedar√°n

Entre no me olvides
Me deje nuestros abriles olvidados
En el fondo del placard
Del cuarto de invitados
Eran tiempos dorados
De un pasado mejor

Aunque casi me equivoco
Y te digo poco a poco
No me mientas
No me digas la verdad
No te quedes callada
No levantes la voz
Ni me pidas perd√≥n

Aunque casi te confieso
Que tambi√©n he sido un perro compa√±ero
Un perro ideal que aprendi√≥ a ladrar
Y a volver al hogar
Para poder comer

Flaca 
No me claves
Tus pu√±ales
Por la espalda
Tan profundo
No me duelen
No me hacen mal

Lejos
En el centro
De la Tierra
Las ra√≠ces
Del amor
Donde estaban
Quedar√°n","melancholic, regretful, resigned",0,0,0,0
0.643,0.809,7,-3.275,1,0.028,0.45,1.22e-06,0.154,0.499,112.677,audio_features,4Ofg5uuH7qqDIXpAJMpXZV,spotify:track:4Ofg5uuH7qqDIXpAJMpXZV,https://api.spotify.com/v1/tracks/4Ofg5uuH7qqDIXpAJMpXZV,https://api.spotify.com/v1/audio-analysis/4Ofg5uuH7qqDIXpAJMpXZV,250107,4,Latin,Rayando el Sol,Man√°,"Rayando el sol
rayando por ti
esta pena, me duele, me quema sin tu amor
no me has llamado, estoy desesperado 
son muchas lunas las que te he llorado.

Rayando el sol, oeooo desesperaci√≥n 
es m√°s f√°cil llegar al sol que a tu coraz√≥n 
me muero por ti oeooo viviendo sin ti 
y no aguanto, me duele tanto estar as√≠ 
rayando el sol.

A tu casa yo fui 
y no te encontr√© 
en el parque, en la plaza, en el cine yo te busqu√©, 
te tengo atrapada entre mi piel y mi alma 
m√°s ya no puedo tanto y quiero estar junto a ti.

Rayando el sol oeooo desesperaci√≥n 
es m√°s f√°cil llegar al sol que a tu coraz√≥n 
oh me muero por ti oeooo viviendo sin ti 
y no aguanto me duele tanto estar as√≠ 
rayando el sol.

Rayando el sol oeooo desesperaci√≥n 
es m√°s f√°cil llegar al sol que a tu coraz√≥n. 

Rayando por ti
rayando
rayando 
uuuh, rayando, rayando el sol
rayando 
ay, ay, ay, ay, rayando el sol
rayando.
rayando
rayando por ti
rayando","Desperate, longing, painful",0,1,0,0
0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,audio_features,6F9yAYUaNbUhdlQyt5uZ3b,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/tracks/6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/audio-analysis/6F9yAYUaNbUhdlQyt5uZ3b,257027,4,Latin,La Incondicional,Luis Miguel,"T√∫, la misma siempre t√∫
amistad, ternura qu√© s√© yo
t√∫, mi sombra has sido t√∫
la historia de un amor
que no fue nada
T√∫, mi eternamente t√∫
un hotel, tu cuerpo y un adios
t√∫, mi oculta amiga t√∫
un golpe de pasi√≥n
amor de madrugada
No existe un lazo entre t√∫ y yo
nada de amores
nada de nada
T√∫, la misma de ayer
la incondicional
la que no espera nada
t√∫, la misma de ayer
la que no supe amar
no s√© por qu√©
T√∫, intensamente t√∫
soledad, cari√±o yo qu√© s√©
t√∫, mis horas bajas t√∫
un cuerpo de mujer
un par de rosas blancas
No existe un lazo entre t√∫ y yo
no hubo promesas
ni juramentos
nada de nada.","sad, nostalgic, lonely /n",1,0,0,0
0.619,0.452,9,-5.449,1,0.028,0.502,0.0,0.122,0.174,131.981,audio_features,0lPXFrKyl8HkdQ2E6NmNja,spotify:track:0lPXFrKyl8HkdQ2E6NmNja,https://api.spotify.com/v1/tracks/0lPXFrKyl8HkdQ2E6NmNja,https://api.spotify.com/v1/audio-analysis/0lPXFrKyl8HkdQ2E6NmNja,204173,4,Latin,Ya Me Enter√©,Reik,"Ya me enter√©
Que hay alguien nuevo acariciando tu piel
Alg√∫n idiota al que quieres convencer
Que t√∫ y yo... Somos pasado.

Ya me enter√©
Que soy el malo y todo el mundo te cre√©
Que est√°s mejor desde que ya no me ves
M√°s feliz con otro al lado.

¬øA qui√©n piensas que vas a enga√±ar?
Sabes bien que eres mi otra mitad....

Olv√≠date de ese perdedor
Y rep√≠tele
que yo soy mejor
Que no le eres fiel
Con el coraz√≥n
Que eres m√≠a y s√≥lo m√≠a amor.

Desp√≠dete de ese perdedor
Que imagina que ya no existo yo
Deja claro que aunque intente no
No vas a querer.

La verdad es que me extra√±as tanto
lo se...
Ya me enter√© eh eh eh e emm

Regresar√°s...
Estoy seguro de que regresar√°s
Est√°s con √©l por pura comodidad
Aburrida entre sus brazos...

¬øA qui√©n piensas que vas a enga√±ar?
Sabes bien que eres mi otra mitad

Olv√≠date
De ese perdedor
Y rep√≠tele
Que yo soy mejor...
Que no le eres fiel, con el coraz√≥n
Que eres m√≠a y s√≥lo m√≠a amor.

Desp√≠dete
De ese perdedor
Que imagina que
Ya no existo yo
Queda claro que
Aunque intente no...
No vas a querer... Nooo ouhh

La verdad es que me extra√±as tanto
Lo se...
Ya me enter√© eh eh eh e eyy

La verdad es que me extra√±as tanto
Lo s√©...

Ya me enter√©....
Ya me enter√©... Uh uh uh oh uh...","Betrayed, longing, resentment",0,1,0,0
0.69,0.973,2,-3.588,1,0.0492,0.126,0.0,0.101,0.772,143.957,audio_features,1mlGScrDQqHqmhdIqE8MmA,spotify:track:1mlGScrDQqHqmhdIqE8MmA,https://api.spotify.com/v1/tracks/1mlGScrDQqHqmhdIqE8MmA,https://api.spotify.com/v1/audio-analysis/1mlGScrDQqHqmhdIqE8MmA,231533,4,Latin,Besos En Guerra,Morat,"¿Quién te dijo esa mentira?
Que eras fácil de olvidar
No hagas caso a tus amigos
Solo son testigos de la otra mitad
Dos besos son demasiado
Y un beso no bastará
Y aunque adviertan a soldados
Si está enamorado en guerra morirá
Ya no tienes que cuidarme porque yo
Siempre he sabido que tus besos matan
Que tus promesas riman con dolor
Que eres experta en robarle latidos a mi corazón
Y tú nunca juraste que saldría ileso
Ya no te atrevas a pedir perdón
Yo te confieso que no me arrepiento
Y aunque estoy sufriendo podría estar peor
Woah oh oh
Sabiendo que tus besos matan moriré de amor
Woah oh
Sabiendo que tus besos matan moriré de amor
Woah oh
Sabiendo que tus besos matan
Para mí nunca fue un juego
Para ti fue un beso más
Y si vuelves a mi vida
No es que estés perdida
No es casualidad
Ya no tienes que cuidarme porque yo
Siempre he sabido que tus besos matan
Que tus promesas riman con dolor
Que eres experta en robarle latidos a mi corazón
Y tú nunca juraste que saldría ileso
Ya no te atrevas a pedir perdón
Yo te confieso que no me arrepiento
Y aunque estoy sufriendo podría estar peor
Woah oh oh
Sabiendo que tus besos matan moriré de amor
Woah oh
Sabiendo que tus besos matan moriré de amor
Woah oh
Sabiendo que tus besos matan
Ganaré la guerra para conquistarte
No quiero admitir que te vas, que te vas
Ganaré la guerra para conquistarte
No quiero admitir que te vas, que te vas
Yo perdí batallas por nunca aceptar que
No eras fácil de olvidar
Porque yo
Siempre he sabido que tus besos matan
Que tus promesas riman con dolor
Que eres experta en robarle latidos a mi corazón
Y tú nunca juraste que saldría ileso
Ya no te atrevas a pedir perdón
Yo te confieso que no me arrepiento
Y aunque estoy sufriendo podría estar peor
Woah oh oh
Sabiendo que tus besos matan moriré de amor
Woah oh
Sabiendo que tus besos matan moriré de amor
Woah oh
Sabiendo que tus besos matan","passionate, conflicted, regretful",0,0,0,0
0.278,0.572,7,-8.295,1,0.0407,0.392,0.0,0.063,0.311,95.351,audio_features,2f0Ft2XdvNSMSY5TUlZgEz,spotify:track:2f0Ft2XdvNSMSY5TUlZgEz,https://api.spotify.com/v1/tracks/2f0Ft2XdvNSMSY5TUlZgEz,https://api.spotify.com/v1/audio-analysis/2f0Ft2XdvNSMSY5TUlZgEz,253760,3,Latin,Saturno,Pablo Albor√°n,"Vuelves, en cada sueño que tengo caigo de nuevo en tu red
Sé que tarda un tiempo curarme de ti de una vez
Tuve tantos momentos felices, que olvido lo triste que fue
Darte de mi alma, lo que tú echaste a perder
Yo no quería amarte, tú me enseñaste a odiarte
Todos los besos que me imaginé vuelven al lugar donde los vi crecer
En Saturno viven los hijos que nunca tuvimos
En Plutón aún se oyen gritos de amor
En la Luna gritan a solas tu voz y mi voz
Pidiendo perdón, cosa que nunca pudimos hacer peor
Tienes la misma culpa que tengo
Aunque te cueste admitir, que sientes como siento
La almohada no suele mentir
Y yo no quería amarte, tú me enseñaste a odiarte
Todos los besos que me imaginé, vuelven al lugar donde los vi crecer
En Saturno viven los hijos que nunca tuvimos
En Plutón aún se oyen gritos de amor
En la Luna gritan a solas tu voz y mi voz
Pidiendo perdón, cosa que nunca pudimos hacer peor
Gritan a solas tu voz y mi voz, pidiendo perdón
Cosa que nunca pudimos hacer
Cosa que nunca pudimos hacer peor","sad, regretful, longing",1,0,0,1
0.607,0.629,11,-5.931,1,0.0316,0.405,0.0,0.203,0.567,80.11,audio_features,66iygyOSvvoQQsKJ1vEXfT,spotify:track:66iygyOSvvoQQsKJ1vEXfT,https://api.spotify.com/v1/tracks/66iygyOSvvoQQsKJ1vEXfT,https://api.spotify.com/v1/audio-analysis/66iygyOSvvoQQsKJ1vEXfT,238160,4,Latin,T√∫ de Qu√© Vas,Franco De Vita,"Si me dieran a elegir una vez más
Te elegiría sin pensarlo
Es que no hay nada_que_pensar

Que no existe_ni motivo ni razón
Para dudarlo ni_un segundo
Porque tú has sido lo mejor
Que tocó este corazón
Y que entre el cielo y tu yo me quedo contigo

Si te he dado todo lo que tengo
Hasta quedar en deuda conmigo mismo
Y todavía preguntas si te quiero
Tú de que vas

Si no hay un minuto de mi tiempo
Que no me pasas por el pensamiento
Y todavía preguntas si te quiero

Si esto no es querer entonces dime tu lo que será
Si necesito de tus besos, pa que pueda respirar
Y de tus ojos que van regalando vida
Y que me dejan sin salida, y para que quiero salir
Si nunca he sido tan feliz
Que te prefiero más que nada en este mundo
Si te he dado todo lo que tengo
Hasta quedar en deuda conmigo mismo
Y todavía preguntas si te quiero
Tú de que vas

Si no hay un minuto de mi tiempo
Que no me pasas por el pensamiento
Y todavía preguntas si te quiero

Ohh, y es que no ves
Que toda mi vida tan sólo depende de ti

Ohh, si te he dado todo lo que tengo
Hasta quedar en deuda conmigo mismo
Y todavía preguntas si te quiero
Tú de que vas

Si no hay un minuto de mi tiempo
Que no me pasas por el pensamiento
Y todavía preguntas si te quiero
Tú de que vas

Si te he dado todo lo que tengo
Hasta quedar en deuda conmigo mismo
Y todavía preguntas si te quiero
Tú de que vas","love, devotion, happiness",0,0,0,0
0.593,0.415,9,-9.774,1,0.03,0.754,4.86e-06,0.117,0.323,139.948,audio_features,62clthR0fZmLbxeqxVJatQ,spotify:track:62clthR0fZmLbxeqxVJatQ,https://api.spotify.com/v1/tracks/62clthR0fZmLbxeqxVJatQ,https://api.spotify.com/v1/audio-analysis/62clthR0fZmLbxeqxVJatQ,240613,4,Latin,Que Lloro,Sin Bandera,"Quédate un momento así
No mires hacia mí
Que no podría aguantar
Si clavas tu mirada
Que me hiela el cuerpo
Me ha pasado antes
Que no puedo hablar
Tal vez pienses que estoy loco, y es verdad: un poco
Tengo que aceptar, pero si no te explico
Lo que siento dentro
No vas a entender cuando me veas llorar
Nunca me sentí tan solo
Como cuando ayer
De pronto lo entendí mientras callaba
La vida me dijo a gritos
Que nunca te tuve y nunca te perdí
Y me explicaba
Que el amor es una cosa
Que se da de pronto en forma natural, lleno de fuego
Si lo forzás se marchita
Sin tener principio, llega a su final
Ahora, tal vez, lo puedas entender
Que si me tocas se quema mi piel
Ahora, tal vez, lo puedas entender
Y no te vuelvas si no quieres ver
Que lloro por ti
Que lloro sin ti
Que ya lo entendí
Que no eres para mí
Y lloro
Nunca me sentí tan solo
Como cuando ayer
De pronto lo entendí mientras callaba
La vida me dijo a gritos
Que nunca te tuve y nunca te perdí
Y me explicaba
Que el amor es una cosa
Que se da de pronto en forma natural, lleno de fuego
Si lo forzás se marchita
Sin tener principio, llega a su final
Ahora, tal vez, lo puedas entender
Que si me tocas se quema mi piel
Ahora, tal vez, lo puedas entender
Y no te vuelvas si no quieres ver
Que lloro por ti
Que lloro sin ti
Que ya lo entendí
Que no eres para mí
Y lloro
Que lloro por ti
Que lloro sin ti
Que ya lo entendí
Que no eres para mí
Y lloro","sad, lonely, confused",1,0,0,0
0.824,0.738,6,-5.431,1,0.0867,0.0215,0.0,0.0495,0.961,119.973,audio_features,0WajUW5XINeraP2w0F3F8E,spotify:track:0WajUW5XINeraP2w0F3F8E,https://api.spotify.com/v1/tracks/0WajUW5XINeraP2w0F3F8E,https://api.spotify.com/v1/audio-analysis/0WajUW5XINeraP2w0F3F8E,183973,4,Latin,Don,Miranda!,"Quiero saber qué me pasa
Te pregunto qué me pasa
Y no sabés qué contestarme
Porque, claro, de seguro te mareé

Con mis idas y vueltas
Te cansé con mi cámara lenta
Y aunque trato, nunca puedo
Apurar mi decisión

En el preciso momento
En que todo va cambiando para mí
En ese instante, te aseguro
Que alguna señal te di

Pero no me escuchaste
Tal vez sin intención de tu parte
Puede ser un poco débil
El sonido de mi voz

Oh
Una mañana te veré llegar
Y descubriré que yo
Solo ya no estoy mejor

Y
Te pediré que me acompañes
A dónde, en verdad, no sé
Dime que sí, miénteme

Podría ser que al final
Rompiste el cristal en mí
Podría pasar, que me hagas hablar
Yo creo que tienes el don de curar este mal

Siento que debo encontrarte
Y sin embargo, paso el tiempo yéndome
Hacia mí mismo, a mi centro
Que jamás encontraré

Yo quisiera tenerte
Y tratarte de modo decente
Pero ves que ya no puedo
Despegar de mi papel

Deberé tranquilizarme
Y jugar al juego que me proponés
Bajo la guardia, te recibo
Y me abrigo de tu piel

El destino me ha dado
Corazones desequilibrados
Tu palabra me nivela
Y detiene mi caer

Oh
Una mañana te veré llegar
Y descubriré que yo
Solo ya no estoy mejor

Y
Te pediré que me acompañes
A dónde, en verdad, no sé
Dime que sí, miénteme

Podría ser que al final
Rompiste el cristal en mí
Podría pasar que me hagas hablar
Yo creo que tienes el don de curar este mal

¡Es un solo!
(Es la guitarra de Lolo)

Podría ser que al final
Rompiste el cristal en mí
Abriste mi piel que estaba tan mal
Quebraste el silencio que me hizo alejar

Quizás seas tú quién me hará regresar
Intuyo que sabes la forma mejor
Y tienes el don que requiere curar este mal","Confusion, indecision, longing",0,1,0,0
